0.618	41.79e-6
0.619	42.01e-6
0.62	42.23e-6
0.621	42.47e-6
0.622	42.72e-6
0.623	42.93e-6
0.624	43.18e-6
0.625	43.41e-6
0.626	43.65e-6
0.627	43.91e-6
0.628	44.17e-6
0.629	44.42e-6
0.63	44.68e-6
0.631	44.94e-6
0.632	45.2e-6
0.633	45.47e-6
0.634	45.75e-6
0.635	46.05e-6
0.636	46.34e-6
0.637	46.64e-6
0.638	46.94e-6
0.639	47.23e-6
0.64	47.56e-6
0.641	47.9e-6
0.642	48.23e-6
0.643	48.57e-6
0.644	48.91e-6
0.645	49.27e-6
0.646	49.65e-6
0.647	50.03e-6
0.648	50.42e-6
0.649	50.79e-6
0.65	51.18e-6
0.651	51.61e-6
0.652	52.02e-6
0.653	52.48e-6
0.654	52.94e-6
0.655	53.39e-6
0.656	53.89e-6
0.657	54.39e-6
0.658	54.87e-6
0.659	55.4e-6
0.66	55.94e-6
0.661	56.49e-6
0.662	57.04e-6
0.663	57.61e-6
0.664	58.22e-6
0.665	58.84e-6
0.666	59.5e-6
0.667	60.16e-6
0.668	60.8e-6
0.669	61.48e-6
0.67	62.2e-6
0.671	62.92e-6
0.672	63.67e-6
0.673	64.43e-6
0.674	65.23e-6
0.675	66.04e-6
0.676	66.85e-6
0.677	67.71e-6
0.678	68.58e-6
0.679	69.48e-6
0.68	70.42e-6
0.681	71.37e-6
0.682	72.34e-6
0.683	73.36e-6
0.684	74.38e-6
0.685	75.45e-6
0.686	76.55e-6
0.687	77.65e-6
0.688	78.8e-6
0.689	79.97e-6
0.69	81.16e-6
0.691	82.4e-6
0.692	83.66e-6
0.693	84.95e-6
0.694	86.31e-6
0.695	87.66e-6
0.696	89.06e-6
0.697	90.49e-6
0.698	91.96e-6
0.699	93.47e-6
0.7	95.01e-6
0.701	96.57e-6
0.702	98.17e-6
0.703	99.78e-6
0.704	101.5e-6
0.705	103.2e-6
0.706	104.9e-6
0.707	106.7e-6
0.708	108.5e-6
0.709	110.4e-6
0.71	112.3e-6
0.711	114.3e-6
0.712	116.2e-6
0.713	118.3e-6
0.714	120.3e-6
0.715	122.4e-6
0.716	124.5e-6
0.717	126.8e-6
0.718	129e-6
0.719	131.2e-6
0.72	133.5e-6
0.721	135.9e-6
0.722	138.2e-6
0.723	140.6e-6
0.724	143.1e-6
0.725	145.6e-6
0.726	148.2e-6
0.727	150.7e-6
0.728	153.4e-6
0.729	156e-6
0.73	158.7e-6
0.731	161.5e-6
0.732	164.3e-6
0.733	167.1e-6
0.734	169.9e-6
0.735	172.8e-6
0.736	175.8e-6
0.737	178.8e-6
